,SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2,Churn_1
5087,0,2,25,1,0,0,0,0,0,0,1
6374,1,31,89,1,0,1,0,0,0,1,0
5090,0,30,95,1,0,1,1,1,0,0,0
1928,0,1,44,1,0,1,0,0,0,0,0
6373,0,70,26,0,0,1,0,1,0,0,0
3191,0,59,19,1,1,1,0,0,0,0,0
6482,0,56,76,1,1,1,1,1,0,0,0
5655,0,72,66,0,0,0,1,0,0,1,0
1084,0,1,26,0,0,1,0,0,1,0,0
3962,0,72,110,0,1,1,1,1,0,0,0
4520,0,70,39,1,0,0,0,0,0,0,0
5851,1,55,89,0,0,1,1,1,1,0,0
364,0,24,52,0,1,0,0,1,0,0,0
3522,0,46,85,0,1,1,0,0,1,0,0
2375,0,2,45,1,0,1,0,1,0,1,1
3910,0,17,20,0,0,1,1,1,0,0,0
3979,0,71,101,1,1,1,1,0,0,1,0
3581,0,72,20,0,1,1,0,0,0,1,0
272,0,7,80,0,0,1,0,0,0,0,1
2327,0,27,19,0,0,1,0,1,0,0,0
3364,0,37,91,1,1,1,1,1,0,0,0
5903,0,18,50,0,0,1,1,1,0,1,0
3018,0,66,106,1,0,1,1,0,0,1,0
3772,0,2,80,1,0,1,0,1,0,0,1
332,0,4,34,0,0,0,1,1,1,0,1
3278,0,14,90,1,0,1,1,0,0,1,1
2843,1,27,84,0,0,1,0,0,0,1,0
5032,0,62,111,0,1,1,1,1,0,0,0
5163,0,49,101,1,1,1,0,0,0,0,1
2657,1,45,102,0,0,1,1,0,0,0,0
385,0,1,46,1,0,1,0,0,0,0,1
3526,0,68,115,1,1,1,0,0,0,0,0
5143,0,59,107,0,0,1,0,0,1,0,0
5173,1,72,116,1,1,1,0,0,0,0,0
152,0,9,76,1,0,1,1,1,1,0,0
5943,0,42,25,1,0,1,0,1,0,0,0
1929,0,1,55,1,0,1,0,1,0,0,1
3561,0,17,89,1,1,1,1,1,0,0,1
1623,0,30,20,1,0,1,1,1,0,1,0
6420,0,47,20,1,1,1,1,1,1,0,0
1396,0,41,20,0,1,1,1,1,1,0,0
4374,0,5,40,1,0,0,0,0,0,1,1
4177,0,1,80,0,0,1,0,0,0,0,1
3639,0,7,54,0,0,1,1,1,1,0,0
6854,0,4,66,1,0,1,0,0,0,0,0
2679,0,60,74,1,1,1,1,1,0,0,0
4778,0,36,20,1,0,1,1,0,0,1,0
3564,0,67,70,0,1,1,1,1,1,0,0
1717,0,31,89,1,0,1,0,0,0,1,0
6432,0,0,20,1,1,1,0,0,0,0,0
3576,1,65,99,1,0,1,1,0,1,0,0
1034,0,12,90,0,0,1,0,0,0,1,1
1849,0,24,66,0,0,1,0,0,0,0,0
5256,1,56,95,1,1,1,1,1,0,1,0
1559,0,22,95,1,0,1,0,0,0,0,1
926,1,24,101,1,0,1,1,1,0,0,1
6213,0,8,26,1,1,0,0,0,0,1,1
1001,0,61,104,1,1,1,1,1,0,0,0
1411,0,1,23,1,0,0,0,1,0,0,1
2138,0,1,90,1,0,1,0,0,0,1,1
2790,0,65,90,1,0,1,1,1,0,1,1
457,0,57,21,1,0,1,0,0,0,1,0
4330,0,62,71,1,1,1,0,1,0,0,0
1149,0,11,78,1,1,1,0,1,0,0,0
4573,0,5,76,0,0,1,0,0,0,1,1
5525,0,1,21,1,0,1,1,0,1,0,1
4145,0,55,90,0,0,1,0,0,0,0,0
4379,0,3,20,0,0,1,1,1,0,1,0
2159,0,2,35,0,0,0,1,0,0,1,1
5931,0,71,90,1,1,1,0,1,0,0,0
4004,0,4,75,1,0,1,1,0,0,1,1
1644,0,22,21,0,0,1,1,1,0,0,0
3925,0,35,24,0,0,0,1,0,1,0,0
5076,0,23,90,0,0,1,0,1,1,0,0
6898,0,72,107,0,1,1,0,1,1,0,0
1142,0,72,92,0,0,1,1,1,0,0,0
3062,0,35,25,1,1,1,0,0,0,0,0
122,0,9,20,1,1,1,1,1,0,0,0
5354,1,72,84,1,0,1,0,1,0,0,0
15,1,11,95,0,0,1,1,1,0,1,1
2963,0,2,51,0,0,0,1,0,1,0,0
5822,1,22,74,0,0,1,0,1,0,0,1
5579,0,4,74,1,0,1,1,1,0,1,1
5572,1,1,70,1,0,1,1,0,0,1,1
982,1,20,62,0,0,1,0,0,1,0,1
1431,0,72,91,1,1,1,1,0,1,0,0
1416,0,72,20,1,1,1,0,0,0,1,0
2014,0,17,50,1,1,1,0,0,0,0,0
3929,0,55,90,0,0,1,0,0,1,0,0
5882,0,8,67,1,0,1,0,0,0,1,0
4127,0,4,100,1,0,1,1,0,0,1,1
692,0,15,75,1,1,1,0,0,1,0,0
1727,0,1,70,1,1,1,1,0,0,0,1
76,0,31,91,1,0,1,0,0,1,0,0
5615,0,55,59,1,0,1,0,0,0,0,0
5421,0,13,54,0,1,1,0,0,0,1,0
1271,0,69,39,1,1,0,0,0,1,0,0
66,0,39,20,0,1,1,1,1,1,0,0
4969,0,10,20,1,0,1,0,0,0,0,0
1284,0,64,106,1,0,1,0,0,0,1,1
535,0,1,71,0,0,1,1,1,0,0,1
4938,0,3,59,0,1,1,0,1,0,0,0
1196,1,72,107,0,0,1,1,0,0,1,0
2031,0,1,30,1,0,0,0,0,0,0,1
1045,0,40,85,1,1,1,1,1,0,0,0
3371,0,4,94,0,0,1,0,0,0,0,1
3912,0,32,20,1,1,1,1,1,0,1,0
5151,0,53,85,0,1,1,0,0,0,0,0
367,0,2,48,1,0,1,0,0,0,0,1
2850,0,5,56,1,1,1,1,1,0,0,0
5014,0,48,45,0,1,0,0,0,0,0,0
2570,0,15,84,0,0,1,1,1,0,0,0
5382,0,20,20,0,1,1,0,0,1,0,0
1833,0,62,96,1,0,1,0,0,0,0,0
5592,1,4,71,1,0,1,0,0,0,1,0
1102,0,10,20,1,0,1,0,0,0,0,0
250,0,11,75,1,0,1,0,1,1,0,1
5057,1,7,89,0,0,1,1,1,0,0,0
4477,0,55,86,1,1,1,0,0,1,0,0
6234,0,60,81,0,1,1,1,0,0,1,0
6855,0,72,19,1,0,1,0,0,1,0,0
1436,1,10,75,1,0,1,1,1,0,0,0
68,0,39,20,1,0,1,0,0,0,1,0
3593,0,13,89,0,1,1,0,1,0,0,0
2182,0,56,106,0,0,1,1,1,0,1,0
5647,0,72,25,1,1,1,0,0,0,0,0
1033,0,16,96,0,0,1,1,0,0,1,1
5844,1,2,45,1,0,1,0,1,0,0,1
3456,0,22,25,1,0,1,1,0,0,1,0
3872,0,13,101,1,0,1,0,1,0,0,0
3486,0,22,83,1,0,1,1,1,1,0,0
2395,0,63,80,0,0,1,1,1,1,0,0
4517,0,72,109,1,0,1,1,1,0,0,0
2590,0,44,91,1,0,1,0,1,0,0,0
3901,0,1,44,1,0,1,1,1,0,1,0
207,0,9,68,1,0,1,0,1,0,0,0
3558,0,55,90,1,1,1,1,1,1,0,0
2495,0,43,35,1,0,0,0,0,1,0,0
4863,0,7,25,0,1,0,0,0,0,1,0
1072,0,51,107,1,0,1,0,0,0,1,0
6155,0,14,91,0,1,1,0,0,0,0,1
4635,1,45,63,1,0,1,0,0,0,1,1
1905,1,30,80,1,0,1,1,0,1,0,1
5503,0,53,21,0,1,1,0,0,1,0,0
6918,1,27,85,1,0,1,0,1,1,0,0
6262,1,51,25,1,0,1,1,1,1,0,0
5570,0,64,87,1,0,1,1,1,0,0,0
4701,1,47,100,1,0,1,1,1,0,0,1
3335,0,1,70,1,0,1,1,0,0,0,1
1866,0,31,66,1,0,1,1,1,1,0,0
6579,0,1,70,0,0,1,1,0,0,1,1
6460,0,3,55,0,1,1,0,1,0,0,1
2126,1,31,99,0,1,1,0,0,0,0,1
23,0,51,107,0,0,1,1,0,0,1,0
2389,0,1,48,0,0,1,1,0,1,0,0
1706,0,56,69,0,1,1,1,1,0,1,0
908,0,1,20,1,1,1,0,0,0,0,0
3149,0,42,78,0,1,1,0,0,0,0,1
5837,0,22,19,0,1,1,0,0,0,0,0
6231,0,47,20,1,0,1,0,1,0,0,0
3889,0,62,65,0,0,1,0,0,1,0,0
1557,0,70,51,1,0,0,1,0,0,0,0
3644,1,7,74,1,0,1,1,0,0,1,1
3425,0,36,21,1,0,1,0,1,1,0,0
1339,0,27,20,0,0,1,1,1,0,0,0
1704,0,55,94,0,0,1,1,1,0,0,0
6186,0,20,70,0,0,1,1,1,1,0,0
2732,0,4,46,0,0,1,0,0,0,0,1
537,1,55,52,0,0,1,0,0,1,0,0
3683,1,47,67,0,0,1,0,0,0,1,0
5862,0,7,81,0,0,1,0,1,0,0,1
1015,1,39,101,0,0,1,0,0,1,0,0
5444,0,70,20,0,0,1,1,1,0,0,0
4278,0,6,74,0,0,1,0,1,1,0,0
3551,0,23,86,0,1,1,0,1,0,0,0
1793,0,53,109,0,0,1,1,0,0,1,0
825,0,2,86,1,0,1,0,1,0,0,1
438,0,3,88,1,0,1,1,1,0,0,1
6674,0,24,91,1,0,1,1,0,0,0,1
5050,0,68,56,0,0,1,1,1,0,1,0
337,0,2,20,0,0,1,1,0,0,1,0
260,0,46,96,0,0,1,0,0,0,0,0
4790,1,13,60,1,0,1,1,1,0,0,0
3843,0,32,108,1,0,1,0,1,0,0,1
4728,1,23,106,1,0,1,0,0,0,1,1
4097,0,44,26,1,1,1,0,1,0,0,0
3181,1,45,100,0,0,1,1,0,0,1,0
6917,1,72,110,1,0,1,1,1,0,1,0
3350,0,21,111,1,0,1,0,0,0,0,1
1563,0,19,20,1,0,1,0,1,0,0,0
4443,0,25,54,1,1,1,0,0,0,0,0
5702,1,1,75,1,0,1,1,1,0,0,1
3760,0,56,74,0,0,1,0,1,0,0,1
4970,0,3,50,1,0,1,0,0,1,0,1
4126,0,13,70,0,0,1,0,0,0,0,0
6680,0,12,60,1,0,1,0,1,0,1,1
3986,0,2,20,1,1,1,1,1,0,1,1
6940,0,60,65,0,0,1,0,0,0,1,0
452,0,69,105,0,0,1,0,0,0,0,0
6289,0,67,68,1,1,1,1,1,0,1,0
2827,1,53,60,1,0,1,0,0,0,0,1
4688,0,68,101,1,1,1,1,1,0,0,0
4425,0,1,20,1,0,1,1,0,0,0,1
347,0,62,70,0,1,1,0,0,0,1,0
3197,1,16,74,1,0,1,0,0,1,0,1
237,0,7,71,1,1,1,1,1,0,0,0
488,0,34,116,1,0,1,0,0,0,1,0
3759,0,45,96,1,1,1,1,1,0,0,0
397,0,34,90,1,1,1,0,1,0,0,0
442,0,34,70,0,0,1,1,1,1,0,1
804,0,70,24,0,1,1,0,1,0,0,0
826,0,54,20,1,0,1,1,1,0,0,0
6211,0,14,86,1,0,1,0,1,0,0,1
2113,0,54,71,1,1,1,1,1,1,0,0
3073,1,1,74,0,0,1,0,0,0,1,1
1632,0,1,20,1,0,1,1,1,1,0,0
4618,1,1,80,1,0,1,0,1,0,0,1
108,0,35,92,1,0,1,1,1,1,0,0
4467,0,19,40,0,0,0,1,0,1,0,0
5060,0,2,90,0,0,1,0,0,0,0,0
6584,0,1,20,0,0,1,0,0,0,1,1
412,0,4,70,1,1,1,1,1,0,0,0
6411,1,65,110,1,0,1,0,1,0,0,0
1856,1,6,89,0,0,1,0,0,0,0,0
4231,0,67,25,0,1,1,1,0,0,1,0
4446,0,54,84,1,0,1,0,1,0,0,0
5817,1,24,94,0,0,1,0,0,0,0,1
1231,0,17,19,1,0,1,0,0,0,0,0
1268,1,40,99,0,0,1,1,1,1,0,1
5995,1,41,54,1,0,0,0,1,0,1,0
5190,1,57,101,1,0,1,1,1,0,0,1
5718,0,27,89,0,0,1,0,1,0,0,0
3813,0,15,20,0,1,1,1,1,0,1,0
450,0,1,20,1,1,1,1,0,1,0,0
5872,0,11,90,0,0,1,0,1,0,0,1
6890,1,8,80,1,1,1,0,0,1,0,1
5293,1,56,73,0,1,1,1,1,1,0,0
6895,0,24,29,1,0,0,0,0,0,1,0
6298,0,1,51,1,0,1,1,1,0,0,0
1766,1,1,26,0,0,0,0,0,1,0,1
1218,0,26,39,0,1,0,1,1,0,0,0
1922,0,22,101,1,0,1,1,0,0,0,1
2860,0,72,110,0,0,1,1,1,0,0,0
4911,0,30,25,1,1,1,0,1,0,1,0
4261,0,33,21,1,1,1,0,0,1,0,0
352,0,1,20,1,0,1,0,1,0,0,0
1139,0,70,48,1,0,0,0,0,1,0,0
3888,1,33,110,1,0,1,0,1,0,0,0
676,0,23,21,1,1,1,1,0,1,0,0
4453,0,25,56,1,0,1,1,1,0,0,0
696,1,24,55,1,0,1,1,0,0,1,0
2055,0,14,50,0,0,1,1,1,0,0,0
541,0,52,25,0,1,1,1,0,0,0,0
5147,0,38,74,1,1,1,0,0,0,0,0
4189,0,29,71,0,0,1,1,0,1,0,0
2184,0,72,19,1,1,1,1,1,0,0,0
846,0,54,46,1,0,0,0,0,0,1,0
6508,0,69,82,0,0,1,1,1,0,0,0
2112,0,22,51,1,1,1,1,0,1,0,0
238,0,12,84,0,1,1,0,1,0,0,0
4555,0,65,60,0,0,0,0,0,0,1,0
2806,0,43,115,0,0,1,1,0,0,1,0
3674,0,66,90,0,1,1,0,0,0,0,0
6205,0,50,90,1,0,1,1,1,0,0,0
5764,0,14,80,0,0,1,1,1,0,1,0
4311,0,4,45,1,1,1,0,0,0,0,0
1938,0,25,34,0,0,0,0,0,0,0,1
2768,0,67,26,1,1,1,0,0,1,0,0
4873,0,67,74,0,1,1,0,0,0,0,0
4188,1,60,104,1,0,1,1,1,0,0,0
737,0,61,80,1,0,1,0,1,0,1,0
6869,0,5,20,1,1,1,0,0,1,0,0
930,0,56,107,0,0,1,0,1,0,0,0
2449,0,5,46,0,1,1,0,0,0,0,1
5468,0,50,70,1,0,1,0,1,0,0,0
4494,0,4,21,1,0,1,0,1,0,0,0
5194,0,1,20,0,0,1,0,1,0,0,1
3339,0,2,81,0,0,1,1,0,0,1,1
5091,1,14,100,0,0,1,0,0,0,0,1
2385,0,18,20,0,1,1,0,0,0,0,1
3405,0,3,105,1,0,1,1,1,0,0,1
5597,0,30,85,0,0,1,1,1,0,0,1
426,0,1,21,1,0,1,1,1,1,0,0
138,0,31,50,0,0,0,0,0,0,1,0
5786,0,10,20,0,0,1,1,0,0,1,0
6005,0,31,20,1,0,1,1,0,1,0,0
5815,0,4,56,0,1,1,1,1,0,0,1
2631,0,1,71,1,0,1,1,1,0,0,1
715,0,46,20,0,1,1,1,1,0,0,0
5754,0,23,81,1,0,1,0,0,0,0,1
3075,0,9,41,1,0,0,1,1,1,0,1
4049,0,1,69,1,0,1,1,1,1,0,1
3309,1,45,86,0,0,1,0,0,1,0,0
5467,0,35,57,0,0,1,1,1,1,0,0
3531,0,72,91,1,1,1,0,0,1,0,0
2716,0,15,60,1,1,1,0,0,0,0,0
1077,0,52,26,1,1,1,1,1,0,0,0
1868,0,15,20,0,0,1,0,0,0,0,0
5932,1,20,90,1,0,1,0,1,0,0,0
4269,0,1,20,1,1,1,1,1,0,0,0
1158,1,5,60,0,0,1,1,1,0,0,0
1204,0,50,84,0,1,1,0,0,0,0,1
5333,0,5,70,1,0,1,0,1,0,0,1
2248,0,5,56,0,0,1,1,0,0,0,0
4413,0,72,83,0,1,1,0,1,0,0,0
1941,0,68,19,0,1,1,0,0,0,0,0
6558,0,2,52,0,1,1,0,0,0,0,0
3131,0,60,90,1,0,1,1,0,0,1,0
3879,0,9,70,1,0,1,0,0,0,0,0
639,0,12,87,0,0,1,1,1,0,0,0
6294,0,1,36,0,0,0,0,0,0,0,1
4131,0,14,81,0,1,1,0,0,0,0,0
2838,0,50,21,1,0,1,0,0,0,1,0
6653,0,41,20,1,0,1,0,0,0,0,0
2853,0,54,91,0,1,1,1,1,1,0,0
2629,1,1,70,0,0,1,0,1,0,0,1
3523,0,50,108,1,1,1,1,1,0,1,0
1592,0,7,25,0,0,0,0,1,0,0,0
5836,1,48,99,1,0,1,0,0,1,0,0
5789,0,52,96,0,1,1,0,0,0,1,0
6879,0,3,95,0,0,1,0,1,0,0,1
434,0,67,85,0,1,1,0,0,0,1,0
424,1,9,55,1,0,1,0,0,0,0,1
5816,0,4,86,1,0,1,0,0,0,0,1
5585,0,12,74,0,0,1,0,0,0,0,1
7012,1,36,92,0,0,1,1,0,0,1,0
3611,0,1,51,0,0,1,0,1,0,1,1
4815,0,20,89,0,0,1,0,1,1,0,0
1985,1,1,71,0,0,1,0,0,0,0,1
6852,1,67,103,1,0,1,0,0,0,0,0
1556,0,53,98,0,0,1,0,1,0,0,1
6071,0,49,52,0,0,1,1,1,0,1,0
4550,0,43,78,1,0,1,1,0,0,1,1
2514,0,10,20,1,0,1,1,1,0,0,0
1552,0,1,75,1,0,1,1,0,0,1,1
33,0,51,70,0,1,1,0,0,0,0,0
3885,0,67,106,0,0,1,1,1,0,0,0
4941,0,5,85,1,0,1,0,0,0,0,1
992,0,71,85,1,1,1,1,0,0,1,0
6357,0,6,45,1,1,1,1,1,1,0,1
1089,0,65,94,1,0,1,1,1,0,0,0
2146,0,57,70,0,1,1,1,1,1,0,1
4602,0,31,21,1,1,1,1,0,0,1,0
6565,1,28,111,0,0,1,1,1,0,0,0
5353,0,7,21,0,1,1,0,0,0,0,0
1481,0,71,83,0,0,1,0,0,0,1,0
4560,0,60,100,0,0,1,1,1,1,0,0
1926,0,71,87,1,1,1,1,1,0,0,0
1058,0,44,88,0,0,1,0,1,0,0,0
4917,0,62,101,0,0,1,0,0,0,0,0
2961,0,27,82,1,0,1,0,0,0,0,0
2857,0,41,78,0,1,1,0,0,0,1,0
6607,0,1,20,1,0,1,0,0,0,0,1
362,0,35,33,0,0,0,0,0,1,0,0
2649,0,71,96,0,1,1,1,0,0,1,0
4596,0,5,51,0,0,0,1,1,1,0,0
4622,0,70,58,0,1,0,0,1,0,0,0
645,0,61,99,0,1,1,1,1,0,0,1
3814,0,15,83,0,0,1,1,0,0,1,0
6865,0,70,25,1,1,1,0,0,0,1,0
35,0,17,19,1,0,1,1,1,0,1,0
6751,0,19,24,1,1,1,0,0,0,1,0
4428,0,29,85,1,0,1,1,1,0,0,0
1264,0,71,49,1,0,0,0,1,0,1,1
4851,0,72,20,1,1,1,0,1,0,0,0
3617,0,52,64,1,0,0,0,0,0,0,0
3651,0,7,44,1,0,1,0,0,0,1,0
2063,0,42,86,0,0,1,0,0,1,0,0
1514,0,3,20,0,0,1,0,0,0,1,0
4054,0,72,25,0,0,1,0,0,0,0,0
439,0,63,59,1,1,0,0,0,0,0,0
5558,0,63,20,0,1,1,1,1,0,1,0
2290,0,36,54,0,0,1,0,0,0,0,0
3137,1,70,114,0,0,1,1,1,1,0,0
3808,0,2,20,1,0,1,0,0,0,0,0
579,0,2,20,0,0,1,0,0,0,0,0
4022,1,61,64,1,0,1,0,0,0,0,0
977,0,46,20,1,0,1,1,1,0,0,0
4444,0,72,111,0,0,1,0,0,0,0,0
5307,0,72,108,1,0,1,0,1,0,0,0
6423,0,64,55,0,1,0,1,0,0,1,0
996,1,24,93,1,0,1,0,1,0,0,1
3748,0,38,20,0,1,1,0,0,0,1,0
5543,0,18,78,1,0,1,0,1,0,0,0
5774,0,1,80,1,0,1,0,0,0,0,1
1895,0,69,114,1,1,1,1,0,0,1,0
6000,1,42,105,0,0,1,0,0,1,0,1
1969,0,33,75,1,1,1,0,0,0,1,0
2574,0,5,84,0,0,1,1,1,0,0,0
5984,0,57,108,1,0,1,1,1,0,0,0
4042,0,71,99,0,1,1,0,0,0,0,0
5749,0,18,20,0,0,1,1,1,1,0,0
927,0,34,61,0,1,0,0,1,0,0,0
3539,1,72,63,1,0,0,0,0,0,0,0
3257,1,3,105,1,0,1,0,1,0,0,1
6542,0,67,60,0,0,1,1,1,0,0,0
2401,1,60,49,0,0,0,0,0,0,0,0
6009,0,67,71,1,0,1,1,1,0,0,0
2121,0,6,41,0,1,0,0,0,0,0,0
171,0,1,20,0,0,1,1,1,0,0,1
1168,0,26,59,1,0,1,0,0,1,0,0
716,0,36,20,0,0,1,0,0,0,1,0
654,0,1,20,1,1,1,0,0,0,0,0
4220,0,45,79,1,1,1,0,0,1,0,0
1621,0,2,46,1,0,1,1,1,0,0,1
3997,1,57,105,1,0,1,0,0,0,1,0
4210,0,8,60,0,0,1,1,0,1,0,0
1000,0,10,60,1,1,1,0,1,0,0,0
2821,0,2,20,1,0,1,1,1,0,0,0
5834,0,72,65,1,0,0,1,1,0,0,0
7005,0,7,19,1,0,1,0,0,1,0,0
990,1,16,79,1,0,1,0,1,0,1,0
4272,0,65,110,1,0,1,1,0,0,1,0
3085,0,36,86,0,0,1,1,1,0,0,0
4236,0,13,49,0,0,0,0,0,0,0,1
2655,0,36,99,0,0,1,1,1,0,0,1
60,0,28,70,0,1,1,1,1,0,0,0
1834,1,9,80,1,0,1,0,0,0,0,0
1475,0,29,21,1,1,1,1,1,0,1,0
478,1,72,116,0,0,1,0,1,0,0,0
1719,0,35,20,1,1,1,0,1,0,0,0
262,0,29,45,1,1,0,1,1,0,0,0
2990,0,24,20,1,0,1,0,0,0,0,0
663,0,65,105,0,0,1,1,0,0,1,0
621,0,64,113,0,1,1,1,1,1,0,0
6749,0,1,70,0,0,1,1,0,1,0,1
3143,1,72,25,1,0,1,1,0,0,0,0
3154,0,63,105,1,1,1,0,1,0,0,0
3215,0,1,61,1,0,1,1,1,0,0,0
915,1,2,71,0,0,1,1,1,0,0,1
5807,0,72,110,0,1,1,0,0,0,1,0
2839,0,71,99,1,0,1,0,0,0,1,0
4217,0,71,59,0,1,0,1,1,0,0,0
4088,0,56,25,1,0,1,1,1,0,0,1
4475,0,63,89,1,1,1,0,0,0,0,0
1987,0,38,95,1,1,1,0,1,0,0,1
445,0,1,60,0,1,1,1,1,0,0,1
4956,0,2,21,1,0,1,0,1,0,0,0
1990,1,58,99,1,0,1,1,1,0,0,0
5318,0,17,21,1,0,1,0,0,0,1,0
4047,0,31,76,1,0,1,1,1,0,1,0
4152,0,5,49,0,1,1,1,0,0,1,0
1500,0,20,108,1,0,1,0,0,0,0,0
2261,0,26,84,1,0,1,1,0,0,0,0
3913,0,2,20,1,0,1,1,0,0,1,0
4279,0,13,104,0,1,1,1,0,0,0,0
3444,0,10,70,1,0,1,0,0,1,0,1
5294,0,46,46,0,0,0,1,1,0,1,0
1867,0,16,20,1,1,1,0,1,0,0,0
1671,0,50,103,0,1,1,0,1,1,0,0
656,1,30,50,1,0,1,1,0,0,1,1
3260,1,67,95,1,0,1,0,1,0,0,0
5618,0,12,20,0,0,1,0,0,0,0,0
1588,0,69,59,0,1,1,1,1,1,0,0
2280,0,10,90,1,0,1,1,1,0,0,1
6566,0,40,26,0,1,1,1,1,0,1,0
816,0,14,85,1,0,1,0,1,0,0,1
614,0,10,54,1,0,1,1,0,0,1,0
1960,0,45,95,0,0,1,1,1,0,0,0
5791,0,50,70,1,1,1,1,1,0,0,0
3034,0,57,21,1,0,1,1,1,0,0,0
6471,0,57,104,0,0,1,0,0,1,0,1
1815,0,54,80,1,0,1,0,0,0,1,0
6518,0,69,55,0,1,0,0,0,0,0,0
6651,0,7,70,1,1,1,1,0,0,0,1
2271,0,11,55,0,0,1,0,1,0,0,0
1313,0,50,20,1,1,1,1,1,0,0,0
1433,0,42,55,0,0,0,0,0,0,0,0
3936,0,34,110,0,0,1,0,0,0,0,1
4698,0,21,35,0,0,0,1,0,0,1,0
520,0,25,95,0,0,1,1,1,1,0,0
814,0,12,54,0,0,1,0,0,0,0,0
618,0,2,54,0,0,1,1,1,0,0,0
3419,0,54,46,1,1,0,0,1,0,1,0
5024,0,11,49,0,0,1,1,0,0,1,1
3363,0,17,75,0,0,1,0,0,0,1,0
5983,1,23,95,0,0,1,0,0,0,0,0
5922,1,16,39,1,0,0,1,1,0,1,1
444,0,17,34,1,0,0,0,1,0,0,0
1648,0,15,75,1,1,1,1,1,0,0,1
2780,0,47,75,0,0,1,0,0,1,0,0
3406,0,10,26,1,0,1,0,0,1,0,0
5541,0,62,86,1,1,1,1,1,0,1,0
6909,0,17,20,0,0,1,0,0,0,0,0
3267,0,70,25,1,1,1,0,0,1,0,0
1915,0,67,101,1,0,1,0,0,0,0,0
794,0,63,100,0,0,1,0,0,0,0,1
4811,0,12,70,1,1,1,0,0,0,0,0
4157,0,3,74,0,0,1,0,0,0,0,1
6745,0,56,81,0,1,1,1,1,0,0,0
5778,1,65,101,1,0,1,0,0,0,0,0
4225,0,2,44,0,0,1,0,0,0,0,0
3104,0,2,20,1,0,1,1,1,0,0,0
3276,1,2,44,0,0,1,0,1,0,0,0
2807,1,53,102,1,0,1,0,0,1,0,1
4456,0,4,24,1,1,1,1,0,0,1,0
3399,0,1,51,0,0,1,1,0,0,1,1
3810,0,72,91,0,1,1,0,0,0,0,0
3616,0,46,20,1,1,1,0,1,1,0,0
3567,0,6,51,0,0,0,0,1,0,0,0
119,0,72,68,1,1,1,1,1,0,0,0
4673,1,17,94,0,0,1,1,1,0,0,0
4326,0,6,20,1,1,1,0,1,0,0,0
5184,1,1,95,1,0,1,1,1,0,1,1
1497,1,6,96,1,0,1,0,1,0,0,1
4116,0,9,20,0,0,1,0,0,1,0,0
2632,0,3,91,1,0,1,0,0,0,1,0
5088,0,2,20,0,0,1,0,0,0,1,0
51,0,23,30,1,1,0,0,1,0,0,0
165,0,4,80,1,0,1,0,0,0,1,1
203,0,1,20,1,0,1,0,1,0,0,0
4665,0,60,101,1,0,1,0,0,0,1,0
6104,0,68,103,1,1,1,1,0,1,0,0
2698,0,48,24,0,0,1,0,0,0,0,0
2238,0,54,104,0,1,1,0,1,0,0,0
5614,0,1,55,0,0,1,1,1,1,0,1
3351,1,57,95,0,1,1,0,0,0,0,0
727,0,4,101,0,0,1,0,1,0,0,0
1820,0,21,53,0,1,0,0,0,0,0,0
1759,0,2,35,0,0,0,0,0,0,0,1
5578,0,6,59,1,0,1,0,0,0,1,0
775,0,45,20,0,1,1,1,1,0,1,0
1111,1,26,66,0,0,1,0,1,0,0,0
6664,0,72,114,1,0,1,1,1,1,0,0
1167,0,68,63,1,1,1,1,0,1,0,0
1501,1,20,86,0,0,1,0,0,0,1,1
4624,0,67,49,1,0,0,0,1,0,0,0
6214,1,54,90,1,0,1,0,0,0,1,0
6041,0,27,50,0,1,1,0,0,0,0,0
1978,1,7,44,1,0,0,0,0,0,1,0
4137,0,16,75,0,0,1,0,0,0,0,0
2981,0,2,19,1,0,1,0,0,0,1,0
5443,0,42,66,0,0,1,0,0,0,0,0
5760,0,61,106,1,0,1,0,1,0,0,0
1245,0,71,89,0,0,1,0,1,0,0,0
3579,0,38,71,1,0,1,1,1,0,0,0
6082,0,45,55,1,1,1,1,1,0,0,0
5496,0,12,50,0,0,0,1,0,0,1,0
318,1,47,95,0,0,1,0,1,0,0,1
5157,0,50,76,0,0,1,0,0,0,1,0
6243,0,22,55,0,1,1,1,0,0,1,1
2073,0,43,94,1,0,1,0,0,0,0,0
1642,1,70,105,1,0,1,0,0,0,0,0
1750,0,38,20,0,1,1,0,1,0,1,0
427,0,23,54,0,0,1,1,1,0,0,0
4237,0,31,71,1,0,1,0,0,0,0,0
5423,0,29,59,1,0,1,0,1,0,0,0
3985,0,14,20,1,0,1,0,0,0,0,0
5398,0,19,100,1,0,1,0,0,0,0,1
1280,0,72,86,0,0,1,1,1,0,1,0
3402,1,14,75,1,0,1,1,1,0,0,0
244,0,63,110,1,0,1,0,0,0,0,0
3990,0,71,64,0,1,1,0,1,0,0,0
4030,1,13,74,0,0,1,0,0,0,0,1
4697,0,3,76,0,0,1,0,1,0,0,1
2998,0,17,92,0,1,1,0,1,0,0,1
5412,0,1,20,1,0,1,1,1,1,0,1
4648,0,70,75,1,0,1,0,1,0,0,0
1617,1,61,98,1,0,1,1,0,0,0,0
6703,0,1,81,1,0,1,0,0,0,0,1
